Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
																																																									GO:0007252	I-kappaB phosphorylation	243																			GO:0007252	I-kappaB phosphorylation	214																												GO:0007252	I-kappaB phosphorylation	202																												GO:0007252	I-kappaB phosphorylation	218										GO:0007252	I-kappaB phosphorylation	243																																																			
																																																									GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	326																																																	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	352																												GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	294										GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	326																																																			
GO:0016192	vesicle-mediated transport	1
			GO:0016192	vesicle-mediated transport	123				GO:0016192	vesicle-mediated transport	43	GO:0016192	vesicle-mediated transport	316	GO:0016192	vesicle-mediated transport	380																			GO:0016192	vesicle-mediated transport	403	GO:0016192	vesicle-mediated transport	426																			GO:0016192	vesicle-mediated transport	47	GO:0016192	vesicle-mediated transport	340	GO:0016192	vesicle-mediated transport	203	GO:0016192	vesicle-mediated transport	1	GO:0016192	vesicle-mediated transport	1							GO:0016192	vesicle-mediated transport	275	GO:0016192	vesicle-mediated transport	84				GO:0016192	vesicle-mediated transport	135										GO:0016192	vesicle-mediated transport	51	GO:0016192	vesicle-mediated transport	300													GO:0016192	vesicle-mediated transport	180				GO:0016192	vesicle-mediated transport	104	GO:0016192	vesicle-mediated transport	432	GO:0016192	vesicle-mediated transport	294	GO:0016192	vesicle-mediated transport	54							GO:0016192	vesicle-mediated transport	1							GO:0016192	vesicle-mediated transport	294				GO:0016192	vesicle-mediated transport	177	GO:0016192	vesicle-mediated transport	1	GO:0016192	vesicle-mediated transport	3	GO:0016192	vesicle-mediated transport	86	GO:0016192	vesicle-mediated transport	138										GO:0016192	vesicle-mediated transport	1				GO:0016192	vesicle-mediated transport	279												
			GO:0006897	endocytosis	90				GO:0006897	endocytosis	20	GO:0006897	endocytosis	184	GO:0006897	endocytosis	209																			GO:0006897	endocytosis	193	GO:0006897	endocytosis	174																			GO:0006897	endocytosis	18	GO:0006897	endocytosis	176	GO:0006897	endocytosis	166	GO:0006897	endocytosis	38	GO:0006897	endocytosis	27							GO:0006897	endocytosis	224	GO:0006897	endocytosis	43				GO:0006897	endocytosis	102													GO:0006897	endocytosis	167													GO:0006897	endocytosis	120				GO:0006897	endocytosis	37	GO:0006897	endocytosis	220	GO:0006897	endocytosis	172										GO:0006897	endocytosis	56							GO:0006897	endocytosis	172				GO:0006897	endocytosis	109	GO:0006897	endocytosis	71	GO:0006897	endocytosis	1	GO:0006897	endocytosis	84	GO:0006897	endocytosis	72										GO:0006897	endocytosis	27				GO:0006897	endocytosis	233												
			GO:0006898	receptor-mediated endocytosis	124				GO:0006898	receptor-mediated endocytosis	122	GO:0006898	receptor-mediated endocytosis	317	GO:0006898	receptor-mediated endocytosis	333																			GO:0006898	receptor-mediated endocytosis	270	GO:0006898	receptor-mediated endocytosis	239																			GO:0006898	receptor-mediated endocytosis	104	GO:0006898	receptor-mediated endocytosis	331	GO:0006898	receptor-mediated endocytosis	249	GO:0006898	receptor-mediated endocytosis	61										GO:0006898	receptor-mediated endocytosis	368	GO:0006898	receptor-mediated endocytosis	237				GO:0006898	receptor-mediated endocytosis	134													GO:0006898	receptor-mediated endocytosis	249													GO:0006898	receptor-mediated endocytosis	291				GO:0006898	receptor-mediated endocytosis	242	GO:0006898	receptor-mediated endocytosis	379	GO:0006898	receptor-mediated endocytosis	357																			GO:0006898	receptor-mediated endocytosis	357				GO:0006898	receptor-mediated endocytosis	327				GO:0006898	receptor-mediated endocytosis	2	GO:0006898	receptor-mediated endocytosis	247																			GO:0006898	receptor-mediated endocytosis	371												
																																																																																																						GO:0045324	late endosome to vacuole transport	4																															GO:0045324	late endosome to vacuole transport	3																																																																		
																																																																					GO:0006906	vesicle fusion	5	GO:0006906	vesicle fusion	57																												GO:0006906	vesicle fusion	89																															GO:0006906	vesicle fusion	90							GO:0006906	vesicle fusion	32																GO:0006906	vesicle fusion	3																			GO:0006906	vesicle fusion	63																		
			GO:0030100	regulation of endocytosis	239				GO:0030100	regulation of endocytosis	14	GO:0030100	regulation of endocytosis	479	GO:0030100	regulation of endocytosis	480																			GO:0030100	regulation of endocytosis	404	GO:0030100	regulation of endocytosis	374																			GO:0030100	regulation of endocytosis	12	GO:0030100	regulation of endocytosis	414	GO:0030100	regulation of endocytosis	328	GO:0030100	regulation of endocytosis	141										GO:0030100	regulation of endocytosis	491	GO:0030100	regulation of endocytosis	260				GO:0030100	regulation of endocytosis	245													GO:0030100	regulation of endocytosis	357													GO:0030100	regulation of endocytosis	312				GO:0030100	regulation of endocytosis	141				GO:0030100	regulation of endocytosis	442																			GO:0030100	regulation of endocytosis	442				GO:0030100	regulation of endocytosis	309				GO:0030100	regulation of endocytosis	4	GO:0030100	regulation of endocytosis	312	GO:0030100	regulation of endocytosis	313																GO:0030100	regulation of endocytosis	495												
																																																																																																						GO:0032509	endosome transport via multivesicular body sorting pathway	5																															GO:0032509	endosome transport via multivesicular body sorting pathway	5																																																																		
			GO:0060627	regulation of vesicle-mediated transport	224				GO:0060627	regulation of vesicle-mediated transport	23	GO:0060627	regulation of vesicle-mediated transport	438	GO:0060627	regulation of vesicle-mediated transport	573																			GO:0060627	regulation of vesicle-mediated transport	491	GO:0060627	regulation of vesicle-mediated transport	534																			GO:0060627	regulation of vesicle-mediated transport	17	GO:0060627	regulation of vesicle-mediated transport	502	GO:0060627	regulation of vesicle-mediated transport	302	GO:0060627	regulation of vesicle-mediated transport	41	GO:0060627	regulation of vesicle-mediated transport	33							GO:0060627	regulation of vesicle-mediated transport	354	GO:0060627	regulation of vesicle-mediated transport	314				GO:0060627	regulation of vesicle-mediated transport	229													GO:0060627	regulation of vesicle-mediated transport	293													GO:0060627	regulation of vesicle-mediated transport	438				GO:0060627	regulation of vesicle-mediated transport	201				GO:0060627	regulation of vesicle-mediated transport	525										GO:0060627	regulation of vesicle-mediated transport	43							GO:0060627	regulation of vesicle-mediated transport	525				GO:0060627	regulation of vesicle-mediated transport	431	GO:0060627	regulation of vesicle-mediated transport	53	GO:0060627	regulation of vesicle-mediated transport	7	GO:0060627	regulation of vesicle-mediated transport	176													GO:0060627	regulation of vesicle-mediated transport	34				GO:0060627	regulation of vesicle-mediated transport	352												
