Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
																																	GO:0019866	organelle inner membrane	57																																																																																																																																																																			GO:0019866	organelle inner membrane	15			
																																	GO:0031968	organelle outer membrane	38																						GO:0031968	organelle outer membrane	16																																																																															GO:0031968	organelle outer membrane	17										GO:0031968	organelle outer membrane	16																			GO:0031968	organelle outer membrane	90																														
																																	GO:0019867	outer membrane	39																						GO:0019867	outer membrane	18																																																																															GO:0019867	outer membrane	18										GO:0019867	outer membrane	18																			GO:0019867	outer membrane	91																														
																																																																																													GO:0097381	photoreceptor disc membrane	57																																																																																																												
						GO:0031965	nuclear membrane	59																																		GO:0031965	nuclear membrane	70				GO:0031965	nuclear membrane	75	GO:0031965	nuclear membrane	75																																		GO:0031965	nuclear membrane	73																						GO:0031965	nuclear membrane	75																																		GO:0031965	nuclear membrane	110																									GO:0031965	nuclear membrane	59																GO:0031965	nuclear membrane	89	GO:0031965	nuclear membrane	81						
																																																GO:0005637	nuclear inner membrane	87	GO:0005637	nuclear inner membrane	87																																																										GO:0005637	nuclear inner membrane	87																																																																															GO:0005637	nuclear inner membrane	99									
																																																																																																																																																																					GO:0005640	nuclear outer membrane	174																																				
GO:0005929	cilium	5
																																																																								GO:0005929	cilium	95										GO:0005929	cilium	159										GO:0005929	cilium	28																																																																									GO:0005929	cilium	5										GO:0005929	cilium	97																		
																																																																																													GO:0097730	non-motile cilium	35																																																																												GO:0097730	non-motile cilium	25																														
																																																																																													GO:0097733	photoreceptor cell cilium	30																																																																												GO:0097733	photoreceptor cell cilium	26																														
																																																																								GO:0036064	ciliary basal body	114																																																																																																	GO:0036064	ciliary basal body	27										GO:0036064	ciliary basal body	117																		
																																																																																													GO:0001750	photoreceptor outer segment	28																																																																																																												
																																																																																													GO:0097731	9+0 non-motile cilium	32																																																																												GO:0097731	9+0 non-motile cilium	28																														
																																																																																																GO:0097225	sperm midpiece	56																																																																																																									
																																																																																																GO:0036126	sperm flagellum	76																																																																																																									
GO:0042995	cell projection	6
			GO:0042995	cell projection	67							GO:0042995	cell projection	42	GO:0042995	cell projection	39																			GO:0042995	cell projection	39	GO:0042995	cell projection	36																						GO:0042995	cell projection	39	GO:0042995	cell projection	45	GO:0042995	cell projection	93	GO:0042995	cell projection	67							GO:0042995	cell projection	25	GO:0042995	cell projection	6				GO:0042995	cell projection	68	GO:0042995	cell projection	16	GO:0042995	cell projection	49							GO:0042995	cell projection	61													GO:0042995	cell projection	41				GO:0042995	cell projection	34	GO:0042995	cell projection	44	GO:0042995	cell projection	36										GO:0042995	cell projection	69	GO:0042995	cell projection	121				GO:0042995	cell projection	36				GO:0042995	cell projection	41	GO:0042995	cell projection	102	GO:0042995	cell projection	122	GO:0042995	cell projection	44	GO:0042995	cell projection	7										GO:0042995	cell projection	61				GO:0042995	cell projection	25												
			GO:0120025	plasma membrane bounded cell projection	71							GO:0120025	plasma membrane bounded cell projection	51	GO:0120025	plasma membrane bounded cell projection	53																			GO:0120025	plasma membrane bounded cell projection	46	GO:0120025	plasma membrane bounded cell projection	48																						GO:0120025	plasma membrane bounded cell projection	49	GO:0120025	plasma membrane bounded cell projection	54	GO:0120025	plasma membrane bounded cell projection	88	GO:0120025	plasma membrane bounded cell projection	58							GO:0120025	plasma membrane bounded cell projection	33	GO:0120025	plasma membrane bounded cell projection	7				GO:0120025	plasma membrane bounded cell projection	73	GO:0120025	plasma membrane bounded cell projection	17	GO:0120025	plasma membrane bounded cell projection	39							GO:0120025	plasma membrane bounded cell projection	68													GO:0120025	plasma membrane bounded cell projection	47				GO:0120025	plasma membrane bounded cell projection	36	GO:0120025	plasma membrane bounded cell projection	54	GO:0120025	plasma membrane bounded cell projection	47										GO:0120025	plasma membrane bounded cell projection	76	GO:0120025	plasma membrane bounded cell projection	107				GO:0120025	plasma membrane bounded cell projection	47				GO:0120025	plasma membrane bounded cell projection	48	GO:0120025	plasma membrane bounded cell projection	96	GO:0120025	plasma membrane bounded cell projection	123	GO:0120025	plasma membrane bounded cell projection	52	GO:0120025	plasma membrane bounded cell projection	6										GO:0120025	plasma membrane bounded cell projection	58				GO:0120025	plasma membrane bounded cell projection	33												
			GO:0001726	ruffle	41				GO:0001726	ruffle	70	GO:0001726	ruffle	25	GO:0001726	ruffle	31																			GO:0001726	ruffle	19	GO:0001726	ruffle	19																			GO:0001726	ruffle	60	GO:0001726	ruffle	31	GO:0001726	ruffle	39													GO:0001726	ruffle	29	GO:0001726	ruffle	23				GO:0001726	ruffle	41													GO:0001726	ruffle	24													GO:0001726	ruffle	18				GO:0001726	ruffle	13	GO:0001726	ruffle	38	GO:0001726	ruffle	31																			GO:0001726	ruffle	31				GO:0001726	ruffle	18				GO:0001726	ruffle	80	GO:0001726	ruffle	20	GO:0001726	ruffle	33																GO:0001726	ruffle	31												
												GO:0043005	neuron projection	87	GO:0043005	neuron projection	105																			GO:0043005	neuron projection	115																									GO:0043005	neuron projection	104	GO:0043005	neuron projection	101	GO:0043005	neuron projection	81	GO:0043005	neuron projection	71							GO:0043005	neuron projection	113	GO:0043005	neuron projection	21							GO:0043005	neuron projection	15	GO:0043005	neuron projection	75																												GO:0043005	neuron projection	94	GO:0043005	neuron projection	106	GO:0043005	neuron projection	118										GO:0043005	neuron projection	72							GO:0043005	neuron projection	118							GO:0043005	neuron projection	79	GO:0043005	neuron projection	169				GO:0043005	neuron projection	56										GO:0043005	neuron projection	62				GO:0043005	neuron projection	100												
																																																																								GO:0030425	dendrite	74										GO:0030425	dendrite	43							GO:0030425	dendrite	23	GO:0030425	dendrite	46																																																	GO:0030425	dendrite	90																GO:0030425	dendrite	117																GO:0030425	dendrite	63																		
			GO:0030027	lamellipodium	55							GO:0030027	lamellipodium	47	GO:0030027	lamellipodium	55																			GO:0030027	lamellipodium	45	GO:0030027	lamellipodium	34																						GO:0030027	lamellipodium	56	GO:0030027	lamellipodium	46	GO:0030027	lamellipodium	138										GO:0030027	lamellipodium	38	GO:0030027	lamellipodium	54				GO:0030027	lamellipodium	56													GO:0030027	lamellipodium	55													GO:0030027	lamellipodium	31				GO:0030027	lamellipodium	41	GO:0030027	lamellipodium	62	GO:0030027	lamellipodium	39													GO:0030027	lamellipodium	51				GO:0030027	lamellipodium	39				GO:0030027	lamellipodium	23	GO:0030027	lamellipodium	111	GO:0030027	lamellipodium	170	GO:0030027	lamellipodium	32	GO:0030027	lamellipodium	52																GO:0030027	lamellipodium	43	GO:0030027	lamellipodium	59									
																																																																								GO:0097447	dendritic tree	76										GO:0097447	dendritic tree	44							GO:0097447	dendritic tree	24	GO:0097447	dendritic tree	47																																																	GO:0097447	dendritic tree	91																GO:0097447	dendritic tree	118																GO:0097447	dendritic tree	64																		
			GO:0030175	filopodium	79				GO:0030175	filopodium	76	GO:0030175	filopodium	59	GO:0030175	filopodium	66																			GO:0030175	filopodium	54	GO:0030175	filopodium	35																			GO:0030175	filopodium	71	GO:0030175	filopodium	66	GO:0030175	filopodium	81													GO:0030175	filopodium	79	GO:0030175	filopodium	90				GO:0030175	filopodium	81													GO:0030175	filopodium	59													GO:0030175	filopodium	97				GO:0030175	filopodium	92	GO:0030175	filopodium	52	GO:0030175	filopodium	64																			GO:0030175	filopodium	64				GO:0030175	filopodium	75				GO:0030175	filopodium	74	GO:0030175	filopodium	83																			GO:0030175	filopodium	88												
																														GO:0044295	axonal growth cone	39																									GO:0044295	axonal growth cone	48																						GO:0044295	axonal growth cone	116													GO:0044295	axonal growth cone	72										GO:0044295	axonal growth cone	56																												GO:0044295	axonal growth cone	45							GO:0044295	axonal growth cone	109	GO:0044295	axonal growth cone	48																																					GO:0044295	axonal growth cone	85												
			GO:0098858	actin-based cell projection	78							GO:0098858	actin-based cell projection	61	GO:0098858	actin-based cell projection	58																			GO:0098858	actin-based cell projection	55	GO:0098858	actin-based cell projection	39																						GO:0098858	actin-based cell projection	58	GO:0098858	actin-based cell projection	76													GO:0098858	actin-based cell projection	69	GO:0098858	actin-based cell projection	89				GO:0098858	actin-based cell projection	80													GO:0098858	actin-based cell projection	60													GO:0098858	actin-based cell projection	74				GO:0098858	actin-based cell projection	83	GO:0098858	actin-based cell projection	53	GO:0098858	actin-based cell projection	43																			GO:0098858	actin-based cell projection	43				GO:0098858	actin-based cell projection	56				GO:0098858	actin-based cell projection	102	GO:0098858	actin-based cell projection	75																			GO:0098858	actin-based cell projection	71												
			GO:0030426	growth cone	97							GO:0030426	growth cone	70	GO:0030426	growth cone	79																			GO:0030426	growth cone	65	GO:0030426	growth cone	62																						GO:0030426	growth cone	79	GO:0030426	growth cone	93	GO:0030426	growth cone	127	GO:0030426	growth cone	116							GO:0030426	growth cone	78	GO:0030426	growth cone	115				GO:0030426	growth cone	99													GO:0030426	growth cone	62																						GO:0030426	growth cone	84	GO:0030426	growth cone	81													GO:0030426	growth cone	42				GO:0030426	growth cone	81																GO:0030426	growth cone	96										GO:0030426	growth cone	119				GO:0030426	growth cone	74												
												GO:0030424	axon	86	GO:0030424	axon	86																			GO:0030424	axon	78	GO:0030424	axon	96																						GO:0030424	axon	88	GO:0030424	axon	78	GO:0030424	axon	104	GO:0030424	axon	50							GO:0030424	axon	95	GO:0030424	axon	61																																											GO:0030424	axon	107	GO:0030424	axon	101										GO:0030424	axon	79	GO:0030424	axon	95				GO:0030424	axon	101							GO:0030424	axon	122	GO:0030424	axon	165																GO:0030424	axon	42				GO:0030424	axon	87												
																														GO:0044292	dendrite terminus	48																									GO:0044292	dendrite terminus	43																						GO:0044292	dendrite terminus	101													GO:0044292	dendrite terminus	55							GO:0044292	dendrite terminus	91	GO:0044292	dendrite terminus	49																												GO:0044292	dendrite terminus	43							GO:0044292	dendrite terminus	87	GO:0044292	dendrite terminus	43																																					GO:0044292	dendrite terminus	75												
			GO:0005902	microvillus	75							GO:0005902	microvillus	66	GO:0005902	microvillus	61																			GO:0005902	microvillus	62	GO:0005902	microvillus	60																						GO:0005902	microvillus	61	GO:0005902	microvillus	73													GO:0005902	microvillus	62	GO:0005902	microvillus	158				GO:0005902	microvillus	76													GO:0005902	microvillus	73													GO:0005902	microvillus	93				GO:0005902	microvillus	114	GO:0005902	microvillus	63	GO:0005902	microvillus	56																			GO:0005902	microvillus	56				GO:0005902	microvillus	92				GO:0005902	microvillus	187	GO:0005902	microvillus	101																			GO:0005902	microvillus	65												
																																																																								GO:0044309	neuron spine	121										GO:0044309	neuron spine	59																																		GO:0044309	neuron spine	118				GO:0044309	neuron spine	117																																					GO:0044309	neuron spine	192	GO:0044309	neuron spine	86													GO:0044309	neuron spine	123																		
			GO:0150034	distal axon	130							GO:0150034	distal axon	102	GO:0150034	distal axon	103																			GO:0150034	distal axon	99	GO:0150034	distal axon	104																						GO:0150034	distal axon	87				GO:0150034	distal axon	114	GO:0150034	distal axon	94							GO:0150034	distal axon	111	GO:0150034	distal axon	131																			GO:0150034	distal axon	84																						GO:0150034	distal axon	97	GO:0150034	distal axon	89													GO:0150034	distal axon	75				GO:0150034	distal axon	89							GO:0150034	distal axon	127	GO:0150034	distal axon	196																GO:0150034	distal axon	95				GO:0150034	distal axon	95												
																																																																					GO:0044306	neuron projection terminus	105																																																																									GO:0044306	neuron projection terminus	86																GO:0044306	neuron projection terminus	92																																							
			GO:0097386	glial cell projection	92																																																																			GO:0097386	glial cell projection	126										GO:0097386	glial cell projection	162				GO:0097386	glial cell projection	97																												GO:0097386	glial cell projection	120							GO:0097386	glial cell projection	111	GO:0097386	glial cell projection	122																			GO:0097386	glial cell projection	122										GO:0097386	glial cell projection	137																GO:0097386	glial cell projection	126				GO:0097386	glial cell projection	135												
																																																																																				GO:0044304	main axon	127																																																																															GO:0044304	main axon	167																																				
																																																																																																																																																																					GO:0033268	node of Ranvier	158																																				
																																																																																																																																																																					GO:0043194	axon initial segment	168																																				
GO:0031982	vesicle	6
			GO:0031982	vesicle	17				GO:0031982	vesicle	8	GO:0031982	vesicle	35	GO:0031982	vesicle	27																			GO:0031982	vesicle	33	GO:0031982	vesicle	28																			GO:0031982	vesicle	8	GO:0031982	vesicle	28	GO:0031982	vesicle	24	GO:0031982	vesicle	11	GO:0031982	vesicle	11							GO:0031982	vesicle	22	GO:0031982	vesicle	35				GO:0031982	vesicle	16	GO:0031982	vesicle	42	GO:0031982	vesicle	7				GO:0031982	vesicle	32	GO:0031982	vesicle	44	GO:0031982	vesicle	28										GO:0031982	vesicle	22				GO:0031982	vesicle	24	GO:0031982	vesicle	34	GO:0031982	vesicle	26	GO:0031982	vesicle	34							GO:0031982	vesicle	20							GO:0031982	vesicle	26				GO:0031982	vesicle	30	GO:0031982	vesicle	11	GO:0031982	vesicle	6	GO:0031982	vesicle	36	GO:0031982	vesicle	45										GO:0031982	vesicle	9				GO:0031982	vesicle	22												
GO:0005634	nucleus	6
						GO:0005634	nucleus	9										GO:0005634	nucleus	7	GO:0005634	nucleus	10	GO:0005634	nucleus	10	GO:0005634	nucleus	11	GO:0005634	nucleus	54	GO:0005634	nucleus	19							GO:0005634	nucleus	10	GO:0005634	nucleus	10	GO:0005634	nucleus	13	GO:0005634	nucleus	13	GO:0005634	nucleus	11	GO:0005634	nucleus	22																GO:0005634	nucleus	12	GO:0005634	nucleus	25							GO:0005634	nucleus	10										GO:0005634	nucleus	11							GO:0005634	nucleus	27	GO:0005634	nucleus	13	GO:0005634	nucleus	9	GO:0005634	nucleus	12				GO:0005634	nucleus	11													GO:0005634	nucleus	22	GO:0005634	nucleus	11				GO:0005634	nucleus	14	GO:0005634	nucleus	22				GO:0005634	nucleus	10																GO:0005634	nucleus	9	GO:0005634	nucleus	10	GO:0005634	nucleus	6				GO:0005634	nucleus	11				GO:0005634	nucleus	12	GO:0005634	nucleus	10	GO:0005634	nucleus	51	GO:0005634	nucleus	11
						GO:0043073	germ cell nucleus	35										GO:0043073	germ cell nucleus	59	GO:0043073	germ cell nucleus	43	GO:0043073	germ cell nucleus	43	GO:0043073	germ cell nucleus	40				GO:0043073	germ cell nucleus	51							GO:0043073	germ cell nucleus	46	GO:0043073	germ cell nucleus	43	GO:0043073	germ cell nucleus	71	GO:0043073	germ cell nucleus	71	GO:0043073	germ cell nucleus	43																			GO:0043073	germ cell nucleus	43										GO:0043073	germ cell nucleus	47										GO:0043073	germ cell nucleus	43										GO:0043073	germ cell nucleus	71	GO:0043073	germ cell nucleus	46	GO:0043073	germ cell nucleus	34				GO:0043073	germ cell nucleus	54																GO:0043073	germ cell nucleus	43													GO:0043073	germ cell nucleus	43																GO:0043073	germ cell nucleus	35	GO:0043073	germ cell nucleus	46	GO:0043073	germ cell nucleus	33				GO:0043073	germ cell nucleus	38				GO:0043073	germ cell nucleus	105	GO:0043073	germ cell nucleus	64	GO:0043073	germ cell nucleus	68	GO:0043073	germ cell nucleus	40
																		GO:0001673	male germ cell nucleus	65	GO:0001673	male germ cell nucleus	44	GO:0001673	male germ cell nucleus	44	GO:0001673	male germ cell nucleus	41				GO:0001673	male germ cell nucleus	52							GO:0001673	male germ cell nucleus	64	GO:0001673	male germ cell nucleus	47							GO:0001673	male germ cell nucleus	44																			GO:0001673	male germ cell nucleus	44										GO:0001673	male germ cell nucleus	67										GO:0001673	male germ cell nucleus	44													GO:0001673	male germ cell nucleus	66	GO:0001673	male germ cell nucleus	35				GO:0001673	male germ cell nucleus	70																GO:0001673	male germ cell nucleus	44													GO:0001673	male germ cell nucleus	47																			GO:0001673	male germ cell nucleus	47	GO:0001673	male germ cell nucleus	62				GO:0001673	male germ cell nucleus	39							GO:0001673	male germ cell nucleus	87	GO:0001673	male germ cell nucleus	66	GO:0001673	male germ cell nucleus	41
																																																GO:0005635	nuclear envelope	91	GO:0005635	nuclear envelope	91																																																	GO:0005635	nuclear envelope	44							GO:0005635	nuclear envelope	91																						GO:0005635	nuclear envelope	44										GO:0005635	nuclear envelope	104																																											GO:0005635	nuclear envelope	88	GO:0005635	nuclear envelope	92						
																																																																																																																																																																																				GO:0001939	female pronucleus	71																					
																																																																																																																		GO:0001674	female germ cell nucleus	74																																																																GO:0001674	female germ cell nucleus	80																					
																																																																																																																																																																																				GO:0045120	pronucleus	78													GO:0045120	pronucleus	83						
GO:0031252	cell leading edge	7
			GO:0031252	cell leading edge	38							GO:0031252	cell leading edge	29	GO:0031252	cell leading edge	32																			GO:0031252	cell leading edge	22	GO:0031252	cell leading edge	21																						GO:0031252	cell leading edge	32	GO:0031252	cell leading edge	27													GO:0031252	cell leading edge	24	GO:0031252	cell leading edge	33				GO:0031252	cell leading edge	38													GO:0031252	cell leading edge	33													GO:0031252	cell leading edge	8				GO:0031252	cell leading edge	22	GO:0031252	cell leading edge	43	GO:0031252	cell leading edge	28													GO:0031252	cell leading edge	37				GO:0031252	cell leading edge	28				GO:0031252	cell leading edge	7				GO:0031252	cell leading edge	86	GO:0031252	cell leading edge	17	GO:0031252	cell leading edge	30																GO:0031252	cell leading edge	24	GO:0031252	cell leading edge	73									
GO:0043232	intracellular non-membrane-bounded organelle	9
						GO:0043232	intracellular non-membrane-bounded organelle	12										GO:0043232	intracellular non-membrane-bounded organelle	19	GO:0043232	intracellular non-membrane-bounded organelle	21	GO:0043232	intracellular non-membrane-bounded organelle	21	GO:0043232	intracellular non-membrane-bounded organelle	15				GO:0043232	intracellular non-membrane-bounded organelle	27							GO:0043232	intracellular non-membrane-bounded organelle	15	GO:0043232	intracellular non-membrane-bounded organelle	13	GO:0043232	intracellular non-membrane-bounded organelle	21	GO:0043232	intracellular non-membrane-bounded organelle	21	GO:0043232	intracellular non-membrane-bounded organelle	13																			GO:0043232	intracellular non-membrane-bounded organelle	16	GO:0043232	intracellular non-membrane-bounded organelle	49				GO:0043232	intracellular non-membrane-bounded organelle	137	GO:0043232	intracellular non-membrane-bounded organelle	15										GO:0043232	intracellular non-membrane-bounded organelle	13										GO:0043232	intracellular non-membrane-bounded organelle	21	GO:0043232	intracellular non-membrane-bounded organelle	31	GO:0043232	intracellular non-membrane-bounded organelle	9				GO:0043232	intracellular non-membrane-bounded organelle	18																GO:0043232	intracellular non-membrane-bounded organelle	13				GO:0043232	intracellular non-membrane-bounded organelle	17							GO:0043232	intracellular non-membrane-bounded organelle	19													GO:0043232	intracellular non-membrane-bounded organelle	53	GO:0043232	intracellular non-membrane-bounded organelle	12	GO:0043232	intracellular non-membrane-bounded organelle	13	GO:0043232	intracellular non-membrane-bounded organelle	20				GO:0043232	intracellular non-membrane-bounded organelle	13				GO:0043232	intracellular non-membrane-bounded organelle	15	GO:0043232	intracellular non-membrane-bounded organelle	18	GO:0043232	intracellular non-membrane-bounded organelle	71	GO:0043232	intracellular non-membrane-bounded organelle	15
																																				GO:0005856	cytoskeleton	57	GO:0005856	cytoskeleton	56				GO:0005856	cytoskeleton	61	GO:0005856	cytoskeleton	67	GO:0005856	cytoskeleton	67																												GO:0005856	cytoskeleton	120	GO:0005856	cytoskeleton	41																GO:0005856	cytoskeleton	70							GO:0005856	cytoskeleton	67							GO:0005856	cytoskeleton	82	GO:0005856	cytoskeleton	68	GO:0005856	cytoskeleton	47							GO:0005856	cytoskeleton	63										GO:0005856	cytoskeleton	63										GO:0005856	cytoskeleton	73				GO:0005856	cytoskeleton	194				GO:0005856	cytoskeleton	9																GO:0005856	cytoskeleton	122	GO:0005856	cytoskeleton	85									
			GO:0015629	actin cytoskeleton	96							GO:0015629	actin cytoskeleton	52	GO:0015629	actin cytoskeleton	65																			GO:0015629	actin cytoskeleton	43	GO:0015629	actin cytoskeleton	41																						GO:0015629	actin cytoskeleton	65	GO:0015629	actin cytoskeleton	71													GO:0015629	actin cytoskeleton	72	GO:0015629	actin cytoskeleton	27				GO:0015629	actin cytoskeleton	84													GO:0015629	actin cytoskeleton	58													GO:0015629	actin cytoskeleton	46				GO:0015629	actin cytoskeleton	29	GO:0015629	actin cytoskeleton	75	GO:0015629	actin cytoskeleton	62													GO:0015629	actin cytoskeleton	50				GO:0015629	actin cytoskeleton	62				GO:0015629	actin cytoskeleton	38				GO:0015629	actin cytoskeleton	101	GO:0015629	actin cytoskeleton	43	GO:0015629	actin cytoskeleton	17																GO:0015629	actin cytoskeleton	79	GO:0015629	actin cytoskeleton	91									
																																				GO:0005884	actin filament	94	GO:0005884	actin filament	94																																											GO:0005884	actin filament	40																			GO:0005884	actin filament	95													GO:0005884	actin filament	53				GO:0005884	actin filament	38																															GO:0005884	actin filament	53				GO:0005884	actin filament	163	GO:0005884	actin filament	41	GO:0005884	actin filament	18																														
																		GO:0015630	microtubule cytoskeleton	49	GO:0015630	microtubule cytoskeleton	73	GO:0015630	microtubule cytoskeleton	73	GO:0015630	microtubule cytoskeleton	55							GO:0015630	microtubule cytoskeleton	118				GO:0015630	microtubule cytoskeleton	67	GO:0015630	microtubule cytoskeleton	44	GO:0015630	microtubule cytoskeleton	37	GO:0015630	microtubule cytoskeleton	37	GO:0015630	microtubule cytoskeleton	69	GO:0015630	microtubule cytoskeleton	46													GO:0015630	microtubule cytoskeleton	101	GO:0015630	microtubule cytoskeleton	70										GO:0015630	microtubule cytoskeleton	64							GO:0015630	microtubule cytoskeleton	68	GO:0015630	microtubule cytoskeleton	69	GO:0015630	microtubule cytoskeleton	48							GO:0015630	microtubule cytoskeleton	37	GO:0015630	microtubule cytoskeleton	79	GO:0015630	microtubule cytoskeleton	50				GO:0015630	microtubule cytoskeleton	42										GO:0015630	microtubule cytoskeleton	48	GO:0015630	microtubule cytoskeleton	42	GO:0015630	microtubule cytoskeleton	69				GO:0015630	microtubule cytoskeleton	83	GO:0015630	microtubule cytoskeleton	46				GO:0015630	microtubule cytoskeleton	68													GO:0015630	microtubule cytoskeleton	59							GO:0015630	microtubule cytoskeleton	69	GO:0015630	microtubule cytoskeleton	93	GO:0015630	microtubule cytoskeleton	54							GO:0015630	microtubule cytoskeleton	67				GO:0015630	microtubule cytoskeleton	55
																																																																																																						GO:0005876	spindle microtubule	42																															GO:0005876	spindle microtubule	37																																																																		
																		GO:0005815	microtubule organizing center	53	GO:0005815	microtubule organizing center	55	GO:0005815	microtubule organizing center	55	GO:0005815	microtubule organizing center	49				GO:0005815	microtubule organizing center	76										GO:0005815	microtubule organizing center	40	GO:0005815	microtubule organizing center	64	GO:0005815	microtubule organizing center	64	GO:0005815	microtubule organizing center	52																GO:0005815	microtubule organizing center	122	GO:0005815	microtubule organizing center	57										GO:0005815	microtubule organizing center	74							GO:0005815	microtubule organizing center	57	GO:0005815	microtubule organizing center	52	GO:0005815	microtubule organizing center	88							GO:0005815	microtubule organizing center	64				GO:0005815	microtubule organizing center	46				GO:0005815	microtubule organizing center	62										GO:0005815	microtubule organizing center	83				GO:0005815	microtubule organizing center	52				GO:0005815	microtubule organizing center	94							GO:0005815	microtubule organizing center	62													GO:0005815	microtubule organizing center	50				GO:0005815	microtubule organizing center	62	GO:0005815	microtubule organizing center	65	GO:0005815	microtubule organizing center	125	GO:0005815	microtubule organizing center	49							GO:0005815	microtubule organizing center	73				GO:0005815	microtubule organizing center	49
						GO:0005819	spindle	54										GO:0005819	spindle	61																GO:0005819	spindle	74	GO:0005819	spindle	72	GO:0005819	spindle	60	GO:0005819	spindle	52	GO:0005819	spindle	82	GO:0005819	spindle	82																																		GO:0005819	spindle	60													GO:0005819	spindle	43							GO:0005819	spindle	82	GO:0005819	spindle	72							GO:0005819	spindle	52										GO:0005819	spindle	43										GO:0005819	spindle	40																									GO:0005819	spindle	54				GO:0005819	spindle	90	GO:0005819	spindle	112							GO:0005819	spindle	78	GO:0005819	spindle	84						
																		GO:0005813	centrosome	47	GO:0005813	centrosome	71	GO:0005813	centrosome	71	GO:0005813	centrosome	62				GO:0005813	centrosome	82							GO:0005813	centrosome	72	GO:0005813	centrosome	45	GO:0005813	centrosome	63	GO:0005813	centrosome	63	GO:0005813	centrosome	58																			GO:0005813	centrosome	68										GO:0005813	centrosome	68							GO:0005813	centrosome	62	GO:0005813	centrosome	58	GO:0005813	centrosome	97							GO:0005813	centrosome	63				GO:0005813	centrosome	51				GO:0005813	centrosome	43										GO:0005813	centrosome	93				GO:0005813	centrosome	58				GO:0005813	centrosome	77							GO:0005813	centrosome	74													GO:0005813	centrosome	89							GO:0005813	centrosome	49				GO:0005813	centrosome	51							GO:0005813	centrosome	72				GO:0005813	centrosome	62
																																				GO:0099513	polymeric cytoskeletal fiber	61	GO:0099513	polymeric cytoskeletal fiber	66																																											GO:0099513	polymeric cytoskeletal fiber	55																GO:0099513	polymeric cytoskeletal fiber	84																															GO:0099513	polymeric cytoskeletal fiber	79																																		GO:0099513	polymeric cytoskeletal fiber	43																														
						GO:0072686	mitotic spindle	50																												GO:0072686	mitotic spindle	59	GO:0072686	mitotic spindle	55	GO:0072686	mitotic spindle	58																																											GO:0072686	mitotic spindle	58																									GO:0072686	mitotic spindle	77							GO:0072686	mitotic spindle	61																						GO:0072686	mitotic spindle	45																									GO:0072686	mitotic spindle	50							GO:0072686	mitotic spindle	127							GO:0072686	mitotic spindle	72									
																														GO:0005811	lipid droplet	47																																								GO:0005811	lipid droplet	65																																																																																																													GO:0005811	lipid droplet	68																		
																																													GO:0005814	centriole	56																									GO:0005814	centriole	112																																																																																																	GO:0005814	centriole	92										GO:0005814	centriole	115																		
																																				GO:0005874	microtubule	80	GO:0005874	microtubule	77																																											GO:0005874	microtubule	130																GO:0005874	microtubule	57																															GO:0005874	microtubule	57																																																																		
																																													GO:0000922	spindle pole	66																																																																																																																																																												
